contato_id,cliente_id,data_contato,canal,tempo_resposta_horas
2986,408,2025-10-07,Telefone,73
2987,34,2025-09-21,Reunião,79
2988,109,2025-08-16,Telefone,15
2989,288,2025-10-18,Email,75
2990,458,2025-07-16,WhatsApp,89
2991,388,2025-09-08,Reunião,42
2992,102,2025-11-08,Email,65
2993,256,2025-12-17,Reunião,55
2994,62,2025-11-27,WhatsApp,23
2995,308,2025-10-06,WhatsApp,32
2996,296,2025-12-23,Reunião,4
2997,330,2025-08-03,Email,61
2998,146,2025-11-25,WhatsApp,6
2999,459,2025-08-14,Email,45
3000,331,2025-12-24,Email,62
